    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   10   32        16   39        1.31096         12.906         13.895           -2.547           -2.614         0.22361E+00    0.23728E+00    1
    8   33        16   39        0.05914         15.427         15.473           -2.477           -2.523         0.22361E+00    0.22361E+00    0
   13   35        16   39        0.72701         16.840         16.239           -2.597           -2.557         0.22361E+00    0.22361E+00    0
   14   36        16   39        0.40223         16.942         17.286           -2.502           -2.539         0.22361E+00    0.22361E+00    0
    3   26        16   41        1.40577          8.119          8.874           -2.708           -2.770         0.22361E+00    0.25148E+00    1
    2   24        16   42        0.73978          7.620          7.925           -2.659           -2.815         0.22361E+00    0.23037E+00    1
    3   26        16   42        1.22083          8.000          8.588           -2.677           -2.782         0.22361E+00    0.24103E+00    1
    5   28        16   42        1.93933          7.840          9.469           -2.796           -2.762         0.22361E+00    0.31198E+00    1
    6   29        16   42        0.35510          9.898         10.076           -2.826           -2.740         0.22361E+00    0.22361E+00    0
    7   30        16   42        1.05065         10.139         10.711           -2.724           -2.715         0.22361E+00    0.22840E+00    1
    9   31        16   42        0.92149         10.686         11.248           -2.751           -2.731         0.22361E+00    0.23599E+00    1
   10   32        16   42        0.25870         11.747         11.912           -2.726           -2.706         0.22361E+00    0.23243E+00    1
    8   33        16   42        0.99445         12.050         12.664           -2.579           -2.598         0.22361E+00    0.22361E+00    0
   13   35        16   42        0.05734         14.646         14.600           -2.573           -2.603         0.22361E+00    0.23226E+00    1
   14   36        16   42        0.12478         16.157         16.052           -2.561           -2.562         0.22361E+00    0.22950E+00    1
    1   23        17   26        1.46933         14.015         12.929           -2.589           -2.649         0.22361E+00    0.23421E+00    1
    2   24        17   26        0.47920         15.518         15.151           -2.543           -2.598         0.22361E+00    0.22361E+00    0
    1   23        17   28        1.27815         10.479          9.831           -2.784           -2.760         0.22361E+00    0.22361E+00    0
    2   24        17   28        0.04061         11.159         11.181           -2.680           -2.702         0.22361E+00    0.22361E+00    0
    3   26        17   28        0.35076         15.229         14.964           -2.468           -2.585         0.22361E+00    0.22361E+00    0
    1   23        17   29        0.76501          9.317          8.967           -2.834           -2.804         0.22361E+00    0.22361E+00    0
    2   24        17   29        1.30310          9.255          9.980           -2.659           -2.747         0.22361E+00    0.24060E+00    1
    3   26        17   29        0.72351         12.552         13.014           -2.611           -2.619         0.22361E+00    0.22361E+00    0
    1   23        17   30        1.26427          7.897          8.508           -2.856           -2.841         0.22361E+00    0.24273E+00    1
    2   24        17   30        0.70704          8.949          9.278           -2.779           -2.791         0.22361E+00    0.22578E+00    1
    3   26        17   30        1.31902         10.968         11.741           -2.574           -2.662         0.22361E+00    0.22720E+00    1
    5   28        17   30        1.27047         16.777         15.714           -2.532           -2.553         0.22361E+00    0.22701E+00    1
    1   23        17   31        0.47473          8.092          8.288           -2.823           -2.862         0.22361E+00    0.22487E+00    1
    2   24        17   31        0.60139          9.161          8.890           -2.684           -2.820         0.22361E+00    0.22361E+00    0
    3   26        17   31        0.73991         11.349         10.937           -2.703           -2.696         0.22361E+00    0.22361E+00    0
    5   28        17   31        0.26606         14.587         14.395           -2.517           -2.585         0.22361E+00    0.22361E+00    0
