    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   30   26        15   19        0.46619         86.917         88.140           -8.750           -7.976         0.17321E+00    0.17321E+00    0
   30   26        16   20        0.43312         77.599         78.611           -8.550           -7.577         0.17321E+00    0.17321E+00    0
   31   27        15   19        0.51090         83.388         84.676           -7.400           -7.101         0.17321E+00    0.17321E+00    0
   31   27        16   20        0.35747         74.159         74.958           -7.200           -6.683         0.17321E+00    0.17321E+00    0
   32   28        15   19        0.47022         84.795         85.999           -6.600           -6.396         0.17321E+00    0.17321E+00    0
   32   28        16   20        0.10657         75.285         75.525           -6.300           -5.955         0.17321E+00    0.17321E+00    0
   28   32        61   65        3.25735        117.433        104.037          -24.600          -25.601         0.17321E+00    0.19282E+00    1
   60   64        15   19        0.02960        377.170        377.500           -7.400           -7.557         0.17321E+00    0.17321E+00    0
   64   60        66   70        0.95238        143.111        139.080           -6.000           -6.003         0.17321E+00    0.17321E+00    0
   60   64        61   65        0.15339        259.621        258.438           -6.400           -7.005         0.17321E+00    0.17321E+00    0
   61   65        15   19        0.10388        388.396        387.189           -6.650           -6.800         0.17321E+00    0.17321E+00    0
   65   61        67   71        0.52026         98.398         96.876           -7.700           -7.169         0.17321E+00    0.17321E+00    0
   62   66        15   19        0.43183        387.998        383.004           -6.000           -6.257         0.17321E+00    0.17321E+00    0
   62   66        16   20        0.01368        356.988        357.099           -5.350           -5.618         0.17321E+00    0.17321E+00    0
   62   66        64   68        0.69724        244.462        239.412           -5.600           -7.126         0.17321E+00    0.17321E+00    0
   62   66        61   65        0.14066        212.110        212.995           -6.000           -6.642         0.17321E+00    0.17321E+00    0
   63   67        15   19        0.44502        340.934        345.511           -5.550           -6.064         0.17321E+00    0.17321E+00    0
   63   67        16   20        0.66221        309.335        315.541           -5.250           -5.422         0.17321E+00    0.17321E+00    0
   67   63        60   64        0.34849        287.878        290.887           -4.000           -5.040         0.17321E+00    0.17321E+00    0
   63   67        65   69        0.08346        192.787        192.306           -6.650           -6.434         0.17321E+00    0.17321E+00    0
   64   68        15   19        0.31143        278.860        281.463           -5.250           -6.179         0.17321E+00    0.17321E+00    0
   64   68        16   20        0.34925        249.162        251.784           -5.150           -5.532         0.17321E+00    0.17321E+00    0
   68   64        61   65        0.03189        284.737        284.574           -4.150           -4.918         0.17321E+00    0.17321E+00    0
   65   69        15   19        0.52567        208.144        204.889           -5.900           -6.594         0.17321E+00    0.17321E+00    0
   65   69        16   20        0.61174        182.902        179.576           -5.750           -5.946         0.17321E+00    0.17321E+00    0
   69   65        60   64        0.08672        253.011        253.599           -4.250           -5.419         0.17321E+00    0.17321E+00    0
   66   70        15   19        0.12279        116.028        116.373           -9.550           -7.340         0.17321E+00    0.17321E+00    0
   70   66        61   65        0.30228        166.735        165.233           -5.050           -5.731         0.17321E+00    0.17321E+00    0
   67   71        15   19        0.68047         96.103         98.066          -11.950           -8.948         0.17321E+00    0.17321E+00    0
   71   67        60   64        0.65202         92.200         90.416           -8.250           -7.489         0.17321E+00    0.17321E+00    0
   68   72        15   19        1.13405        102.501        106.048          -10.800           -9.905         0.17321E+00    0.17321E+00    0
