    P+   P-        C+   C-  Normalised_Error  Observed_Rho  Calculated_Rho  Observed_Phase  Calculated_Phase  Original_Weight   Final_Weight   C
   43   23        60   31        0.12894         26.373         26.208          -12.065          -10.636         0.22361E+00    0.22361E+00    0
   45   24        60   31        0.05519         28.515         28.588          -11.685          -10.586         0.22361E+00    0.22361E+00    0
   46   26        60   31        0.17188         25.595         25.815          -10.290           -9.781         0.22361E+00    0.22361E+00    0
   47   28        60   31        1.35341         26.200         24.485           -8.470           -8.388         0.22361E+00    0.22361E+00    0
   49   29        60   31        0.77414         22.690         21.829           -7.075           -7.770         0.22361E+00    0.22361E+00    0
   43   23        60   32        0.42353         29.597         28.979          -12.075          -10.788         0.22361E+00    0.22361E+00    0
   45   24        60   32        0.20176         32.345         32.024          -12.135          -10.778         0.22361E+00    0.22361E+00    0
   46   26        60   32        0.13735         28.787         28.985          -10.840          -10.068         0.22361E+00    0.22361E+00    0
   47   28        60   32        1.07610         29.727         28.170           -9.335           -8.755         0.22361E+00    0.22361E+00    0
   49   29        60   32        0.22523         26.414         26.119           -8.110           -8.215         0.22361E+00    0.22361E+00    0
   43   23        60   33        0.66908         32.663         31.589          -12.075          -10.929         0.22361E+00    0.22361E+00    0
   45   24        60   33        0.57544         36.069         35.048          -12.320          -10.953         0.22361E+00    0.22361E+00    0
   46   26        60   33        0.26794         32.601         32.169          -11.240          -10.319         0.22361E+00    0.22361E+00    0
   47   28        60   33        1.34182         34.247         32.025          -10.040           -9.068         0.22361E+00    0.22361E+00    0
   49   29        60   33        0.55748         31.452         30.587           -8.910           -8.580         0.22361E+00    0.22361E+00    0
   52   31        60   33        1.75019         21.402         19.608           -6.220           -7.726         0.22361E+00    0.22361E+00    0
   43   23        60   35        1.09998         38.361         36.308          -11.980          -11.151         0.22361E+00    0.22361E+00    0
   45   24        60   35        0.97072         41.460         39.497          -12.485          -11.224         0.22361E+00    0.22361E+00    0
   46   26        60   35        0.63044         39.630         38.402          -11.640          -10.698         0.22361E+00    0.22361E+00    0
   47   28        60   35        1.47865         43.716         40.602          -10.625           -9.536         0.22361E+00    0.22361E+00    0
   49   29        60   35        0.66411         41.574         40.217           -9.630           -9.126         0.22361E+00    0.22361E+00    0
   50   30        60   35        0.83637         36.186         34.704           -8.520           -8.777         0.22361E+00    0.22361E+00    0
   52   31        60   35        0.90641         30.456         29.107           -7.285           -8.484         0.22361E+00    0.22361E+00    0
   53   32        60   35        1.10877         25.784         24.393           -6.860           -8.042         0.22361E+00    0.22361E+00    0
   54   33        60   35        1.20183         21.216         19.980           -5.305           -7.627         0.22361E+00    0.22361E+00    0
   43   23        60   36        1.18875         39.975         37.669          -12.225          -11.228         0.22361E+00    0.22361E+00    0
   45   24        60   36        1.11104         42.318         40.032          -12.410          -11.323         0.22361E+00    0.22361E+00    0
   46   26        60   36        0.80437         41.812         40.164          -11.635          -10.840         0.22361E+00    0.22361E+00    0
   47   28        60   36        1.57498         47.348         43.763          -10.885           -9.712         0.22361E+00    0.22361E+00    0
   49   29        60   36        0.78179         45.171         43.440           -9.935           -9.338         0.22361E+00    0.22361E+00    0
   50   30        60   36        0.85566         39.943         38.270           -8.930           -9.015         0.22361E+00    0.22361E+00    0
